RigProbe 2026-09-24 22:01:42
source	name	actorType	active	skinnedMeshes	uniqueBones	humanoid	rigFamily	playerNameMatch	path
scene	SkeletonPoser (10)_2041320		False	6	90	False	c482211c	0/90 (0%)	Basement/Basement_SetDressing/SkeletonPoser (10)
scene	SkeletonPoser (5)_2041318		False	6	90	False	c482211c	0/90 (0%)	Basement/Basement_SetDressing/SkeletonPoser (5)
scene	SkeletonPoser (8)_2041336		False	6	90	False	c482211c	0/90 (0%)	Basement/Basement_SetDressing/SkeletonPoser (8)
scene	SkeletonPoser (9)_2041338		False	6	90	False	c482211c	0/90 (0%)	Basement/Basement_SetDressing/SkeletonPoser (9)
scene	SkeletonPoser (2)_2041334		False	6	90	False	c482211c	0/90 (0%)	Basement/Basement_SetDressing/SkeletonPoser (2)
scene	SkeletonPoser (1)_2041332		False	6	90	False	c482211c	0/90 (0%)	Basement/Basement_SetDressing/SkeletonPoser (1)
scene	SkeletonPoser (4)_2041330		False	6	90	False	c482211c	0/90 (0%)	Basement/Basement_SetDressing/SkeletonPoser (4)
scene	SkeletonPoserGold (8)_2044268		False	6	90	False	c482211c	0/90 (0%)	CaveG_Internal-Local/CaveG_SetDressing/SkeletonPoserGold (8)
scene	SkeletonPoserGold (1)_2044266		False	6	90	False	c482211c	0/90 (0%)	CaveG_Internal-Local/CaveG_SetDressing/SkeletonPoserGold (1)
scene	SkeletonPoserGold (10)_2044272		False	6	90	False	c482211c	0/90 (0%)	CaveG_Internal-Local/CaveG_SetDressing/SkeletonPoserGold (10)
scene	SkeletonPoserGold (11)_2044270		False	6	90	False	c482211c	0/90 (0%)	CaveG_Internal-Local/CaveG_SetDressing/SkeletonPoserGold (11)
scene	SkeletonPoserGold (12)_2044262		False	6	90	False	c482211c	0/90 (0%)	CaveG_Internal-Local/CaveG_SetDressing/SkeletonPoserGold (12)
scene	SkeletonPoserGold (9)_2044260		False	6	90	False	c482211c	0/90 (0%)	CaveG_Internal-Local/CaveG_SetDressing/SkeletonPoserGold (9)
scene	SkeletonPoserGold (7)_2044264		False	6	90	False	c482211c	0/90 (0%)	CaveG_Internal-Local/CaveG_SetDressing/SkeletonPoserGold (7)
scene	SkeletonHangingHeadLong_2049250		False	6	90	False	c482211c	0/90 (0%)	CaveG_Internal-Local/CaveG_SetDressing/SkeletonHangingHeadLong
scene	SkeletonHangingHeadLong (1)_2049248		False	6	90	False	c482211c	0/90 (0%)	CaveG_Internal-Local/CaveG_SetDressing/SkeletonHangingHeadLong (1)
scene	SkeletonHangingHead_2047202		False	6	90	False	c482211c	0/90 (0%)	CaveG_Internal-Local/CaveG_SetDressing/SkeletonHangingHead
scene	SkeletonHangingHead (2)_2047200		False	6	90	False	c482211c	0/90 (0%)	Basement/Basement_SetDressing/SkeletonHangingHead (2)
scene	SkeletonHangingHead (3)_2047196		False	6	90	False	c482211c	0/90 (0%)	Basement/Basement_SetDressing/SkeletonHangingHead (3)
scene	SkeletonHangingHead (1)_2047198		False	6	90	False	c482211c	0/90 (0%)	Basement/Basement_SetDressing/SkeletonHangingHead (1)
scene	SkeletonPoserGold (1)_2072532		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/CaveHStuff/SkeletonPoserGold (1)
scene	SkeletonPoserGold (6)_2072530		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/CaveHStuff/SkeletonPoserGold (6)
scene	SkeletonPoserGold (3)_2072528		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/CaveHStuff/SkeletonPoserGold (3)
scene	SkeletonPoserGold (4)_2072538		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/CaveHStuff/SkeletonPoserGold (4)
scene	SkeletonPoserGold_2072536		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/CaveHStuff/SkeletonPoserGold
scene	SkeletonPoserGold (5)_2072534		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/CaveHStuff/SkeletonPoserGold (5)
scene	SkeletonPoserGold (2)_2072526		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/CaveHStuff/SkeletonPoserGold (2)
scene	SkeletonPoserGold (8)_2072524		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/CaveHStuff/SkeletonPoserGold (8)
scene	SkeletonPoserGold (9)_2072522		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/CaveHStuff/SkeletonPoserGold (9)
scene	SkeletonPoserGold (7)_2072520		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/CaveHStuff/SkeletonPoserGold (7)
scene	SkeletonHangingHeadLong (1)_2076402		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/SetDressing/SkeletonHangingHeadLong (1)
scene	SkeletonHangingHeadLong (3)_2076404		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/SetDressing/SkeletonHangingHeadLong (3)
scene	SkeletonHangingHeadLong (4)_2076406		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/SetDressing/SkeletonHangingHeadLong (4)
scene	SkeletonHangingHeadLong (2)_2076408		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/SetDressing/SkeletonHangingHeadLong (2)
scene	SkeletonHangingHead (1)_2074868		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/SetDressing/SkeletonHangingHead (1)
scene	SkeletonHangingHead (2)_2074866		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/SetDressing/SkeletonHangingHead (2)
scene	SkeletonHangingHead (1)_2074856		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/SetDressing/SkeletonHangingHead (1)
scene	SkeletonHangingHead (4)_2074862		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/SetDressing/SkeletonHangingHead (4)
scene	SkeletonHangingHead (3)_2074860		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/SetDressing/SkeletonHangingHead (3)
scene	SkeletonHangingHead (5)_2074858		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/SetDressing/SkeletonHangingHead (5)
scene	SkeletonHangingHead (6)_2074864		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/SetDressing/SkeletonHangingHead (6)
scene	SkeletonHangingHead (8)_2074850		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/SetDressing/SkeletonHangingHead (8)
scene	SkeletonHangingHead_2074854		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/SetDressing/SkeletonHangingHead
scene	SkeletonHangingHead (3)_2074852		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/SetDressing/SkeletonHangingHead (3)
scene	SkeletonHangingHead (7)_2074846		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/SetDressing/SkeletonHangingHead (7)
scene	SkeletonHangingHead (9)_2074844		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/SetDressing/SkeletonHangingHead (9)
scene	SkeletonHangingHead (2)_2074848		False	6	90	False	c482211c	0/90 (0%)	CaveHInternal-Local/SetDressing/SkeletonHangingHead (2)
scene	BossMutantChopperB_2229370		False	13	125	False	09b012a0	117/125 (93%)	Cutscenes/BossMutantIntroSceneSetup/BossMutantChopperB
scene	RobbyGetToTheChopperCutscene_2205770		False	23	132	False	02a67127	117/132 (88%)	Cutscenes/GetToTheChopperCutsceneSceneSetup/Actors/RobbyGetToTheChopperCutscene
scene	TacticalSoldierB_2233110		False	13	125	False	09b012a0	117/125 (93%)	Cutscenes/GetToTheChopperCutsceneSceneSetup/Actors/TacticoolsGetToTheChopper/TacticoolBGetToTheChopperCutscene/TacticalSoldierB
scene	BossMutantIntroHelicopterBlades_2244284		False	13	5	False	4ac62508	0/5 (0%)	Cutscenes/BossMutantIntroSceneSetup/BossMutantIntroHelicopterBlades
scene	BossMutantIntroMutantBabyA_2186392		False	2	57	False	b6ca9b91	0/57 (0%)	Cutscenes/BossMutantIntroSceneSetup/BossMutantIntroMutantBabyA
scene	TimmyDGoldRoomCutscene_2244828		False	18	64	False	9a1df90c	0/64 (0%)	CaveEInternal-Local/GoldRoomCutsceneSceneSetup/TimmyDGoldRoomCutscene
scene	TimmyAGoldRoomCutscene_2244830		False	18	64	False	9a1df90c	0/64 (0%)	CaveEInternal-Local/GoldRoomCutsceneSceneSetup/TimmyAGoldRoomCutscene
scene	TimmyBGoldRoomCutscene_2244824		False	18	64	False	9a1df90c	0/64 (0%)	CaveEInternal-Local/GoldRoomCutsceneSceneSetup/TimmyBGoldRoomCutscene
scene	TimmyCGoldRoomCutscene_2244826		False	18	64	False	9a1df90c	0/64 (0%)	CaveEInternal-Local/GoldRoomCutsceneSceneSetup/TimmyCGoldRoomCutscene
scene	BossMutantTimmy_2182198		False	20	64	False	9a1df90c	0/64 (0%)	Cutscenes/BossMutantIntroSceneSetup/BossMutantTimmy
scene	BossMutantChopperA_2213744		False	13	125	False	09b012a0	117/125 (93%)	Cutscenes/BossMutantIntroSceneSetup/BossMutantChopperA
scene	TacticalSoldier_2187846		False	13	125	False	09b012a0	117/125 (93%)	Cutscenes/BossMutantIntroSceneSetup/TacticoolBossMutantIntroCutscene/TacticalSoldier
scene	TacticalSoldierD_2210582		False	13	125	False	09b012a0	117/125 (93%)	Cutscenes/GetToTheChopperCutsceneSceneSetup/Actors/TacticoolsGetToTheChopper/TacticoolDGetToTheChopperCutscene/TacticalSoldierD
scene	WorkerDudeHangingHead_2236776		False	5	94	False	db3f3ed0	81/94 (86%)	CaveEInternal-Local/BunkerLayout/LuxuryBunker/WorkerDudeHangingHead
scene	GetToTheChopperMrPuffyL_2228464		False	1	63	False	f8c8bc7e	0/63 (0%)	Cutscenes/GetToTheChopperCutsceneSceneSetup/Actors/GetToTheChopperMutantsCutscene/MrPuffy/GetToTheChopperMrPuffyL
scene	DeadMaleAGymPoser_2215528		False	3	89	True	fe742020	0/89 (0%)	CaveEInternal-Local/BunkerLayout/LuxuryBunker/DeadMaleAGymPoser
scene	TacticalSoldierC_2238204		False	13	125	False	09b012a0	117/125 (93%)	Cutscenes/GetToTheChopperCutsceneSceneSetup/Actors/TacticoolsGetToTheChopper/TacticoolCGetToTheChopperCutscene/TacticalSoldierC
scene	BossMutantChopper_2179372		False	13	125	False	09b012a0	117/125 (93%)	Cutscenes/BossMutantIntroSceneSetup/BossMutantChopper
scene	GetToTheChopperChopper_2187396		False	13	125	False	09b012a0	117/125 (93%)	Cutscenes/GetToTheChopperCutsceneSceneSetup/Actors/GetToTheChopperChopper
scene	TacticalSoldierA_2199394		False	13	125	False	09b012a0	117/125 (93%)	Cutscenes/GetToTheChopperCutsceneSceneSetup/Actors/TacticoolsGetToTheChopper/TacticoolAGetToTheChopperCutscene/TacticalSoldierA
scene	GetToTheChopperChopperA_2188704		False	13	125	False	09b012a0	117/125 (93%)	Cutscenes/GetToTheChopperCutsceneSceneSetup/Actors/GetToTheChopperChopperA
scene	TacticalSoldierE_2192408		False	13	125	False	09b012a0	117/125 (93%)	Cutscenes/GetToTheChopperCutsceneSceneSetup/Actors/TacticoolsGetToTheChopper/TacticoolEGetToTheChopperCutscene/TacticalSoldierE
scene	SkeletonPoser (24)_2176866		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (24)
scene	SkeletonPoser (5)_2176862		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (5)
scene	SkeletonPoser (27)_2176864		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (27)
scene	SkeletonPoser (8)_2176858		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (8)
scene	SkeletonPoser (7)_2176860		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (7)
scene	SkeletonPoser (2)_2176872		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (2)
scene	SkeletonPoser (4)_2176874		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (4)
scene	SkeletonPoser (32)_2176876		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (32)
scene	SkeletonPoser (5)_2176878		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (5)
scene	SkeletonPoser (11)_2176868		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (11)
scene	SkeletonPoser (18)_2176870		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (18)
scene	SkeletonPoser (1)_2176844		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (1)
scene	SkeletonPoser (20)_2176846		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (20)
scene	SkeletonPoser (22)_2176848		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (22)
scene	SkeletonPoser (10)_2176854		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (10)
scene	SkeletonPoser (12)_2176856		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (12)
scene	SkeletonPoser (30)_2176850		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (30)
scene	SkeletonPoser (9)_2176852		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (9)
scene	SkeletonPoser_2176920		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser
scene	SkeletonPoser (23)_2176922		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (23)
scene	SkeletonPoser (7)_2176918		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (7)
scene	SkeletonPoser (1)_2176928		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (1)
scene	SkeletonPoser_2176930		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser
scene	SkeletonPoser (6)_2176932		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (6)
scene	SkeletonPoser (6)_2176934		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (6)
scene	SkeletonPoser (16)_2176924		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (16)
scene	SkeletonPoser_2176926		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser
scene	SkeletonPoser (3)_2176888		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (3)
scene	SkeletonPoser (26)_2176890		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (26)
scene	SkeletonPoser (14)_2176880		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (14)
scene	SkeletonPoser (31)_2176882		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (31)
scene	SkeletonPoser (2)_2176884		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (2)
scene	SkeletonPoser (34)_2176886		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (34)
scene	SkeletonPoser (29)_2176904		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (29)
scene	SkeletonPoser (13)_2176906		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (13)
scene	SkeletonPoser (33)_2176910		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (33)
scene	SkeletonPoser (21)_2176908		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (21)
scene	SkeletonPoser (28)_2176912		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (28)
scene	SkeletonPoser (15)_2176914		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (15)
scene	SkeletonPoser (8)_2176916		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (8)
scene	SkeletonPoser (3)_2176892		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (3)
scene	SkeletonPoser (17)_2176894		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (17)
scene	SkeletonPoser (19)_2176896		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (19)
scene	SkeletonPoser (4)_2176898		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (4)
scene	SkeletonPoser (25)_2176900		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (25)
scene	SkeletonPoser (1)_2176902		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoser (1)
scene	TacticalSoldierF_2221188		False	13	125	False	09b012a0	117/125 (93%)	Cutscenes/GetToTheChopperCutsceneSceneSetup/Actors/TacticoolsGetToTheChopper/TacticoolFGetToTheChopperCutscene/TacticalSoldierF
scene	TacticalSoldier_2198616		False	13	125	False	09b012a0	117/125 (93%)	Cutscenes/GetToTheChopperCutsceneSceneSetup/Actors/TacticoolsGetToTheChopper/HelicopterPilotGetToTheChopperCutscene/TacticalSoldier
scene	SkeletonPoserGold_2195492		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoserGold
scene	SkeletonPoserGold (1)_2195488		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoserGold (1)
scene	SkeletonPoserGold (4)_2195490		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoserGold (4)
scene	SkeletonPoserGold (10)_2195486		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoserGold (10)
scene	SkeletonPoserGold (3)_2195484		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoserGold (3)
scene	SkeletonPoserGold (6)_2195498		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoserGold (6)
scene	SkeletonPoserGold (13)_2195496		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoserGold (13)
scene	SkeletonPoserGold (5)_2195494		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoserGold (5)
scene	SkeletonPoserGold (12)_2195480		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoserGold (12)
scene	SkeletonPoserGold (11)_2195478		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoserGold (11)
scene	SkeletonPoserGold_2195482		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoserGold
scene	SkeletonPoserGold (2)_2195476		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoserGold (2)
scene	SkeletonPoserGold (1)_2195474		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonPoserGold (1)
scene	GetToTheChopperMrPuffyE_2225024		False	1	63	False	f8c8bc7e	0/63 (0%)	Cutscenes/GetToTheChopperCutsceneSceneSetup/Actors/GetToTheChopperMutantsCutscene/MrPuffy/GetToTheChopperMrPuffyE
scene	CaterpillarMutantGoldRoomCutscene_2242246		False	2	91	False	9fde77f4	0/91 (0%)	CaveEInternal-Local/GoldRoomCutsceneSceneSetup/CaterpillarMutantGoldRoomCutscene
scene	GetToTheChopperMrPuffyQ_2215288		False	1	63	False	f8c8bc7e	0/63 (0%)	Cutscenes/GetToTheChopperCutsceneSceneSetup/Actors/GetToTheChopperMutantsCutscene/MrPuffy/GetToTheChopperMrPuffyQ
scene	SkeletonHangingHeadLong (19)_2232530		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (19)
scene	SkeletonHangingHeadLong (4)_2232528		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (4)
scene	SkeletonHangingHeadLong (25)_2232520		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (25)
scene	SkeletonHangingHeadLong (15)_2232524		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (15)
scene	SkeletonHangingHeadLong (9)_2232522		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (9)
scene	SkeletonHangingHeadLong (22)_2232526		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (22)
scene	SkeletonHangingHeadLong (2)_2232514		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (2)
scene	SkeletonHangingHeadLong (27)_2232516		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (27)
scene	SkeletonHangingHeadLong (32)_2232518		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (32)
scene	SkeletonHangingHeadLong (8)_2232512		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (8)
scene	SkeletonHangingHeadLong (31)_2232554		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (31)
scene	SkeletonHangingHeadLong (1)_2232556		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (1)
scene	SkeletonHangingHeadLong (10)_2232560		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (10)
scene	SkeletonHangingHeadLong (3)_2232558		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (3)
scene	SkeletonHangingHeadLong_2232562		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong
scene	SkeletonHangingHeadLong (28)_2232552		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (28)
scene	SkeletonHangingHeadLong (11)_2232550		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (11)
scene	SkeletonHangingHeadLong (29)_2232542		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (29)
scene	SkeletonHangingHeadLong (18)_2232544		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (18)
scene	SkeletonHangingHeadLong (23)_2232548		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (23)
scene	SkeletonHangingHeadLong (30)_2232546		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (30)
scene	SkeletonHangingHeadLong (16)_2232532		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (16)
scene	SkeletonHangingHeadLong (14)_2232534		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (14)
scene	SkeletonHangingHeadLong (26)_2232536		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (26)
scene	SkeletonHangingHeadLong (17)_2232540		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (17)
scene	SkeletonHangingHeadLong (13)_2232538		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (13)
scene	SkeletonHangingHeadLong (24)_2232564		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (24)
scene	SkeletonHangingHeadLong (37)_2232566		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (37)
scene	SkeletonHangingHeadLong (35)_2232570		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (35)
scene	SkeletonHangingHeadLong (34)_2232568		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (34)
scene	SkeletonHangingHeadLong (33)_2232584		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (33)
scene	SkeletonHangingHeadLong (36)_2232586		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (36)
scene	SkeletonHangingHeadLong (21)_2232580		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (21)
scene	SkeletonHangingHeadLong (5)_2232582		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (5)
scene	SkeletonHangingHeadLong (12)_2232578		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (12)
scene	SkeletonHangingHeadLong (20)_2232572		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (20)
scene	SkeletonHangingHeadLong (7)_2232576		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (7)
scene	SkeletonHangingHeadLong (6)_2232574		False	6	90	False	c482211c	0/90 (0%)	CaveEInternal-Local/CaveSetDressing/SkeletonHangingHeadLong (6)
scene	GetToTheChopperCaterpillarA_2184072		False	2	91	False	9fde77f4	0/91 (0%)	Cutscenes/GetToTheChopperCutsceneSceneSetup/Actors/GetToTheChopperMutantsCutscene/GetToTheChopperCaterpillarA
scene	MutantDemonBossIntroTimmy_2198762		False	20	64	False	9a1df90c	0/64 (0%)	CaveEInternal-Any/MutantDemonBossIntroCutsceneRoot/MutantDemonBossIntroTimmy
scene	WorkerDudePoser_2237318		False	5	94	False	db3f3ed0	81/94 (86%)	CaveEExternal/LAYOUT/BodyShelving (3)/WorkerDudePoser
